Date,Monitors,Transect_Name,Site,Transect_length,Transect_Distance,Quadrat_Notes,Percent_Cover,PSOC,Cover_Category,Habitat,Phase
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL2W,harder_seep,30,30,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,0,,17,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,2,,8,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,4,,2,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,6,,8,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,8,,35,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,10,,15,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,12,,8,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,16,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,18,,3,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,20,,31,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,22,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,26,,23,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,28,,6,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",U2E,harder_seep,30,30,,3,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,0,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,45,,45,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,4,,108,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,6,,71,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,8,,89,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,10,,47,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,12,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,16,,9,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,18,,20,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,20,,43,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,22,,40,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,24,,69,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,26,,118,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,28,,113,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-11,"Claire WS, Wayne C, Calen C, James M",WL1E,harder_seep,30,30,,18,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,0,,170,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,2,,95,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,4,,50,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,6,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,8,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,10,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,12,,40,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,14,,40,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,16,,95,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,18,,30,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,20,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,22,,70,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,24,,31,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,26,,10,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,28,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",U1E,harder_seep,30,30,,26,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,0,,16,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,2,,2,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,4,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,6,,15,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,8,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,10,,9,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,12,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,16,,13,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,18,,7,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,20,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,22,,1,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,26,,85,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,28,,38,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-12,"Claire WS, Levi C",WL1W,harder_seep,30,30,,14,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,0,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,2,,58,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,4,,18,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,6,,2,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,8,,70,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,10,,36,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,12,,7,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,14,,33,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,16,,3,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,18,,25,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,20,,3,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,22,,23,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,24,,14,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,26,,6,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,28,,56,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2023-10-18,"Claire WS, James M",U1W,harder_seep,30,30,,8,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne chapman,WL1W,harder_seep,30,30,,2,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,0,,12,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,2,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,4,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,6,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,8,,19,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,10,,8,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,12,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,14,,9,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,16,,10,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,18,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,20,,1,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,22,,2,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,26,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1W,harder_seep,30,30,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,0,,17,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,2,,8,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,4,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,6,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,8,,8,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,10,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,12,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,14,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,16,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,18,,4,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,20,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,22,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,26,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,28,,8,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL2W,harder_seep,30,30,,1,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,0,,19,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,2,,8,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,4,,14,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,6,,17,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,8,,15,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,10,,10,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,12,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,16,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,18,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,20,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,22,,1,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,24,,5,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,26,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,28,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,WL1E,harder_seep,30,30,,0,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,0,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,2,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,4,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,6,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,8,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,10,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,12,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,16,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,18,,26,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,20,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,22,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,26,,23,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,28,,20,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1W,harder_seep,30,30,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,0,,80,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,2,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,4,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,6,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,8,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,10,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,12,,38,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,14,,40,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,16,,90,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,18,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,20,,26,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,22,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,26,,18,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,28,,5,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U1E,harder_seep,30,30,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,0,,16,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,2,,6,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,4,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,6,,5,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,8,,30,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,10,,10,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,12,,7,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,14,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,16,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,18,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,20,,30,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,22,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,24,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,26,,19,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,28,,6,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2020-10-15,Wayne C,U2E,harder_seep,30,30,,4,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,0,,180,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,2,,90,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,4,,14,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,6,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,8,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,10,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,12,,63,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,14,,40,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,16,,99,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,18,,41,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,20,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,22,,17,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,24,,61,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,26,,3,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,28,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U1E,harder_seep,30,30,,44,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,0,,49,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,2,,12,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,4,,2,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,6,,84,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,8,,85,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,10,,48,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,12,,35,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,14,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,16,,7,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,18,,1,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,20,,84,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,22,,6,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,24,,0,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,26,,70,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,28,,28,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,U2E,harder_seep,30,30,,40,Sum of Native Cover,NATIVE COVER,Upland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,0,,10,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,2,,30,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,4,,119,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2025-01-24,Claire Wilhelm-Safian,WL1E,harder_seep,30,6,,127,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
2025-01-24,"Claire Wilhelm-Safian, Zak Bilodeau, Anna Pollack",WL1E,harder_seep,30,8,,100,Sum of Native Cover,NATIVE COVER,Wetland,Phase 1
